Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Luna plină Ardea -n eter cu tainică mândrie , însuflețind cu- avânt de poezie Amestecul de umbră și lumină .",Luna plină Ardea -n eter,Luna plină Ardea cu tainică mândrie,Luna plină Ardea -n eter,Luna plină Ardea cu mândrie,în eter,cu mândrie,arde,-n eter,cu tainică mândrie,2,3,în,cu,eter,mândrie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Va să zică , din nou mă întorc cu vorba la femei .","Va să zică , din nou mă întorc cu vorba","Va să zică , din nou mă întorc la femei","Va să zică , din nou mă întorc cu vorba","Va să zică , din nou mă întorc la femei",cu vorbă,la femeie,întoarce,cu vorba,la femei,2,2,cu,la,vorbă,femeie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Se numesc idei generale de calități acelea cari rezumă , nu imaginile întregi ale obiectelor exterioare , ci numai trăsăturile asemănătoare între dânsele , cari s- au dezlipit din diferitele imagini în urmarea cumulațiunii acestora .","Se numesc idei generale de calități acelea cari rezumă , nu imaginile întregi ale obiectelor exterioare , ci numai trăsăturile asemănătoare între dânsele , cari s- au dezlipit din diferitele imagini","Se numesc idei generale de calități acelea cari rezumă , nu imaginile întregi ale obiectelor exterioare , ci numai trăsăturile asemănătoare între dânsele , cari s- au dezlipit în urmarea cumulațiunii acestora","Se numesc idei generale de calități acelea cari rezumă , nu imaginile întregi ale obiectelor exterioare , ci numai trăsăturile asemănătoare între dânsele , cari s- au dezlipit din imagini","Se numesc idei generale de calități acelea cari rezumă , nu imaginile întregi ale obiectelor exterioare , ci numai trăsăturile asemănătoare între dânsele , cari s- au dezlipit în urmarea",din imagine,în urmare,dezlipi,din diferitele imagini,în urmarea cumulațiunii acestora,3,4,din,în,imagine,urmare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
De la gârlă -n pâlcuri dese Zgomotoși copiii vin .,De la gârlă,-n pâlcuri dese,De gârlă,-n pâlcuri,de gârlă,în pâlc,veni,De la gârlă,-n pâlcuri dese,3,3,de,în,gârlă,pâlc,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"În fiecare zi la vitrina librăriilor din marile centre , vezi un nou volum de Memorii .",În fiecare zi,"la vitrina librăriilor din marile centre ,",În zi,la vitrina,în zi,la vitrină,vedea,În fiecare zi,"la vitrina librăriilor din marile centre ,",3,7,în,la,zi,vitrină,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Soțul ei , frumosul stolnic Constandachi , muri în curând , lăsând -o văduvă cu trei copii în brațe .","Soțul ei , frumosul stolnic Constandachi , muri în curând , lăsând -o văduvă cu trei copii","Soțul ei , frumosul stolnic Constandachi , muri în curând , lăsând -o văduvă în brațe","Soțul ei , frumosul stolnic Constandachi , muri în curând , lăsând -o văduvă cu copii","Soțul ei , frumosul stolnic Constandachi , muri în curând , lăsând -o văduvă în brațe",cu copil,în braț,lăsa,cu trei copii,în brațe,3,2,cu,în,copil,braț,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Valea s- a deschis deodată cu sclipet de arme , de coifuri , de scuturi , în soare , și cu oamenii vechi ai acestor ținuturi .","Valea s- a deschis deodată cu sclipet de arme , de coifuri , de scuturi , în soare , și cu oamenii vechi ai acestor ținuturi","Valea s- a deschis deodată , în soare ,",Valea s- a deschis deodată cu sclipet,Valea s- a deschis deodată în soare,cu sclipet,în soare,deschide,"cu sclipet de arme , de coifuri , de scuturi , în soare , și cu oamenii vechi ai acestor ținuturi",", în soare ,",21,4,cu,în,sclipet,soare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Erau , la cealaltă masă , de lemn cioplit grosolan , localnicii statornici , în straiele lor aspre de cânepă și păr , cu talere de paltin și cupele scobite în corn răsucit de bour .","Erau , la cealaltă masă , de lemn cioplit grosolan ,","Erau , cu talere de paltin și cupele scobite în corn răsucit de bour",Erau la masă,Erau cu talere,la masă,cu taler,fi,", la cealaltă masă , de lemn cioplit grosolan ,",", cu talere de paltin și cupele scobite în corn răsucit de bour",10,13,la,cu,masă,taler,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În ziua -n care a sosit în Univers , Soarele de pe cer nu s- a șters , Pământul n- a fost copleșit de ape , Osia lumii nici gând să se crape .","În ziua -n care a sosit în Univers ,",de pe cer,În ziua,de cer,în zi,de cer,șterge,"În ziua -n care a sosit în Univers ,",de pe cer,9,3,în,de,zi,cer,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
Acest termen apare întâia oară la bulgari prin sec .,Acest termen apare întâia oară la bulgari,Acest termen apare întâia oară prin sec,Acest termen apare întâia oară la bulgari,Acest termen apare întâia oară prin sec,la bulgar,prin sec,apărea,la bulgari,prin sec,2,2,la,prin,bulgar,sec,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"S- or lua la vale , Prin flori de -ale tale .","S- or lua la vale ,",S- or lua Prin flori de -ale tale,S- or lua la vale,S- or lua Prin flori,la vale,prin floare,lua,"la vale ,",Prin flori de -ale tale,3,5,la,prin,vale,floare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"De la Abrud peste Dealul -Mare e orășelul românesc Zlatna cu vreo 3000 de locuitori , situate pe țărmul râuluî Ampoi .",De la Abrud,peste Dealul -Mare,De Abrud,peste Dealul,de Abrud,peste deal,fi,De la Abrud,peste Dealul -Mare,3,3,de,peste,Abrud,deal,PROPN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Mi -a declarat , într- o împrejurare solemnă , la cinematograf , că are gânduri serioase cu mine .","Mi -a declarat , într- o împrejurare solemnă","Mi -a declarat , la cinematograf",Mi -a declarat într- împrejurare,Mi -a declarat la cinematograf,întru împrejurare,la cinematograf,declara,", într- o împrejurare solemnă",", la cinematograf",5,3,întru,la,împrejurare,cinematograf,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Practic , este vorba de cauze care ating în mod direct interesele domnului , îndeosebi în caz de trădare .","Practic , este vorba de cauze care ating în mod direct","Practic , este vorba de cauze care ating , îndeosebi în caz de trădare","Practic , este vorba de cauze care ating în mod","Practic , este vorba de cauze care ating în caz",în mod,în caz,atinge,în mod direct,", îndeosebi în caz de trădare",3,6,în,în,mod,caz,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Din soarele -apune blând raze se scurg Spre trei chiparoși să se -nchine , Trei sfeșnice stinse , uitate -n amurg , Pe -un umăr de templu -n ruine .","Din soarele -apune blând raze se scurg Spre trei chiparoși să se -nchine , Trei sfeșnice stinse , uitate -n amurg ,","Din soarele -apune blând raze se scurg Spre trei chiparoși să se -nchine , Trei sfeșnice stinse , uitate Pe -un umăr de templu -n ruine","Din soarele -apune blând raze se scurg Spre trei chiparoși să se -nchine , Trei sfeșnice stinse , uitate -n amurg","Din soarele -apune blând raze se scurg Spre trei chiparoși să se -nchine , Trei sfeșnice stinse , uitate Pe umăr",în amurg,pe umăr,uita,"-n amurg ,",Pe -un umăr de templu -n ruine,3,7,în,pe,amurg,umăr,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Tu , bubă veninată , bubă din bere , din mâncare , din bătaia vântului , din boarea pământului , să ieși de la cutare din cap , din inimă , din trupul lui , din toate inchieturile să ieși și să te duci în vânturile mari , peste munți , unde popă nu toacă , unde fată mare coadă nu împletește , unde câne nu latră .","Tu , bubă veninată , bubă din bere , din mâncare , din bătaia vântului , din boarea pământului , să ieși de la cutare din cap , din inimă , din trupul lui , din toate inchieturile să ieși și să te duci în vânturile mari","Tu , bubă veninată , bubă din bere , din mâncare , din bătaia vântului , din boarea pământului , să ieși de la cutare din cap , din inimă , din trupul lui , din toate inchieturile să ieși și să te duci , peste munți , unde popă nu toacă , unde fată mare coadă nu împletește , unde câne nu latră","Tu , bubă veninată , bubă din bere , din mâncare , din bătaia vântului , din boarea pământului , să ieși de la cutare din cap , din inimă , din trupul lui , din toate inchieturile să ieși și să te duci în vânturile","Tu , bubă veninată , bubă din bere , din mâncare , din bătaia vântului , din boarea pământului , să ieși de la cutare din cap , din inimă , din trupul lui , din toate inchieturile să ieși și să te duci peste munți",în vânt,peste munte,duce,în vânturile mari,", peste munți , unde popă nu toacă , unde fată mare coadă nu împletește , unde câne nu latră",3,20,în,peste,vânt,munte,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Te ridici uriaș , de departe , de dincolo de schingiuiri și moarte , peste -al veacurilor praf și glod , peste călăuze surde și deșarte .","Te ridici uriaș , de departe , de dincolo de schingiuiri și moarte ,","Te ridici uriaș , de departe , peste -al veacurilor praf și glod , peste călăuze surde și deșarte","Te ridici uriaș , de departe , de schingiuiri","Te ridici uriaș , de departe , peste praf",de schingiuire,peste praf,ridica,"de dincolo de schingiuiri și moarte ,","peste -al veacurilor praf și glod , peste călăuze surde și deșarte",7,12,de,peste,schingiuire,praf,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
RA sunt adăugate în categoria corespunzătoare din tabele în conformitate cu analiza datelor colectate din studii clinice .,RA sunt adăugate în categoria corespunzătoare din tabele,RA sunt adăugate în conformitate cu analiza datelor colectate din studii clinice,RA sunt adăugate în categoria,RA sunt adăugate în analiza,în categorie,în analiză,adăuga,în categoria corespunzătoare din tabele,în conformitate cu analiza datelor colectate din studii clinice,5,9,în,în,categorie,analiză,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Se închide bine flaconul cu capacul ( peste adaptorul flaconului ) .,Se închide bine flaconul cu capacul,Se închide bine flaconul ( peste adaptorul flaconului ),Se închide bine flaconul cu capacul,Se închide bine flaconul peste adaptorul,cu capac,peste adaptor,închide,cu capacul,( peste adaptorul flaconului ),2,5,cu,peste,capac,adaptor,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Este de preferat o injectare mai lentă în cazul pacienților care reacționează la tratament cu simptome asemănătoare gripei .,Este de preferat o injectare mai lentă în cazul pacienților care reacționează la tratament,Este de preferat o injectare mai lentă în cazul pacienților care reacționează cu simptome asemănătoare gripei,Este de preferat o injectare mai lentă în cazul pacienților care reacționează la tratament,Este de preferat o injectare mai lentă în cazul pacienților care reacționează cu simptome,la tratament,cu simptom,reacționa,la tratament,cu simptome asemănătoare gripei,2,4,la,cu,tratament,simptom,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În general , acestea s- au rezolvat fără sechele după reducerea dozei sau întreruperea tratamentului .","În general , acestea s- au rezolvat fără sechele","În general , acestea s- au rezolvat după reducerea dozei sau întreruperea tratamentului","În general , acestea s- au rezolvat fără sechele","În general , acestea s- au rezolvat după reducerea",fără sechelă,după reducere,rezolva,fără sechele,după reducerea dozei sau întreruperea tratamentului,2,6,fără,după,sechelă,reducere,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În circa jumătate din cazuri , nivelul transaminazelor a revenit spontan la valorile inițiale în timpul continuării tratamentului cu Tasmar .","În circa jumătate din cazuri , nivelul transaminazelor a revenit spontan la valorile inițiale","În circa jumătate din cazuri , nivelul transaminazelor a revenit spontan în timpul continuării tratamentului cu Tasmar","În circa jumătate din cazuri , nivelul transaminazelor a revenit spontan la valorile","În circa jumătate din cazuri , nivelul transaminazelor a revenit spontan în continuării",la valoare,în continuare,reveni,la valorile inițiale,în timpul continuării tratamentului cu Tasmar,3,6,la,în,valoare,continuare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În restul cazurilor , după întreruperea tratamentului , valorile transaminazelor au revenit la nivelele anterioare .","În restul cazurilor ,","după întreruperea tratamentului ,",În restul,după întreruperea,în rest,după întrerupere,reveni,"În restul cazurilor ,","după întreruperea tratamentului ,",4,4,în,după,rest,întrerupere,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Atât lamivudina cât și zidovudina sunt secretate în laptele uman , în concentrații asemănătoare celor serice .",Atât lamivudina cât și zidovudina sunt secretate în laptele uman,"Atât lamivudina cât și zidovudina sunt secretate , în concentrații asemănătoare celor serice",Atât lamivudina cât și zidovudina sunt secretate în laptele,Atât lamivudina cât și zidovudina sunt secretate în concentrații,în lapte,în concentrație,secreta,în laptele uman,", în concentrații asemănătoare celor serice",3,6,în,în,lapte,concentrație,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Twinrix Adult conferă imunitate împotriva infecției cu VHA și VHB prin inducerea anticorpilor specifici anti-VHA și anti-HBs .,Twinrix Adult conferă imunitate împotriva infecției cu VHA și VHB,Twinrix Adult conferă imunitate prin inducerea anticorpilor specifici anti-VHA și anti-HBs,Twinrix Adult conferă imunitate împotriva infecției,Twinrix Adult conferă imunitate prin inducerea,împotriva infecție,prin inducere,conferi,împotriva infecției cu VHA și VHB,prin inducerea anticorpilor specifici anti-VHA și anti-HBs,6,7,împotriva,prin,infecție,inducere,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Toate aceste date au fost generate pentru Twinrix cu formularea anterioară , ce conținea tiomersal și conservant .",Toate aceste date au fost generate pentru Twinrix,"Toate aceste date au fost generate cu formularea anterioară , ce conținea tiomersal și conservant",Toate aceste date au fost generate pentru Twinrix,Toate aceste date au fost generate cu formularea,pentru Twinrix,cu formulare,genera,pentru Twinrix,"cu formularea anterioară , ce conținea tiomersal și conservant",2,9,pentru,cu,Twinrix,formulare,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
• Discutați despre tratament cu partenerul dumneavoastră sau cu cei care vă îngrijesc .,• Discutați despre tratament,• Discutați cu partenerul dumneavoastră sau cu cei care vă îngrijesc,• Discutați despre tratament,• Discutați cu partenerul,despre tratament,cu partener,discuta,despre tratament,cu partenerul dumneavoastră sau cu cei care vă îngrijesc,2,9,despre,cu,tratament,partener,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Eritroblastopenia mediată de anticorpi ( APSE ) a fost raportată după luni până la ani de tratament cu epoetină alfa .,Eritroblastopenia mediată de anticorpi ( APSE ) a fost raportată după luni,Eritroblastopenia mediată de anticorpi ( APSE ) a fost raportată până la ani de tratament cu epoetină alfa,Eritroblastopenia mediată de anticorpi ( APSE ) a fost raportată după luni,Eritroblastopenia mediată de anticorpi ( APSE ) a fost raportată până ani,după lună,până an,raporta,după luni,până la ani de tratament cu epoetină alfa,2,8,după,până,lună,an,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Soluția este transformată în vapori de aerosol cu ajutorul unui dispozitiv special numit nebulizator sau aparat de aerosoli .,Soluția este transformată în vapori de aerosol,Soluția este transformată cu ajutorul unui dispozitiv special numit nebulizator sau aparat de aerosoli,Soluția este transformată în vapori,Soluția este transformată cu dispozitiv,în vapori,cu dispozitiv,transforma,în vapori de aerosol,cu ajutorul unui dispozitiv special numit nebulizator sau aparat de aerosoli,4,11,în,cu,vapori,dispozitiv,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
VFEND nu trebuie perfuzat prin aceeași linie sau canulă cu alte soluții perfuzabile .,VFEND nu trebuie perfuzat prin aceeași linie sau canulă,VFEND nu trebuie perfuzat cu alte soluții perfuzabile,VFEND nu trebuie perfuzat prin linie,VFEND nu trebuie perfuzat cu soluții,prin linie,cu soluție,perfuza,prin aceeași linie sau canulă,cu alte soluții perfuzabile,5,4,prin,cu,linie,soluție,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Patru lanțuri de carbohidrați sunt atașate prin trei legături N- glicozidice și o legătură O- glicozidică la proteină .,Patru lanțuri de carbohidrați sunt atașate prin trei legături N- glicozidice și o legătură O- glicozidică,Patru lanțuri de carbohidrați sunt atașate la proteină,Patru lanțuri de carbohidrați sunt atașate prin legături,Patru lanțuri de carbohidrați sunt atașate la proteină,prin legătură,la proteină,atașa,prin trei legături N- glicozidice și o legătură O- glicozidică,la proteină,10,2,prin,la,legătură,proteină,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Acest fenomen este mai accentuat în condiții de repaus alimentar decât după consumul de alimente .,Acest fenomen este mai accentuat în condiții de repaus alimentar,Acest fenomen este mai accentuat decât după consumul de alimente,Acest fenomen este mai accentuat în condiții,Acest fenomen este mai accentuat după consumul,în condiție,după consum,accentua,în condiții de repaus alimentar,decât după consumul de alimente,5,5,în,după,condiție,consum,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Aplicați o presiune ușoară cu pansamentul cu alcool peste locul de injectare , fără a freca locul respectiv .",Aplicați o presiune ușoară cu pansamentul cu alcool,Aplicați o presiune ușoară peste locul de injectare,Aplicați o presiune ușoară cu pansamentul,Aplicați o presiune ușoară peste locul,cu pansament,peste loc,aplica,cu pansamentul cu alcool,peste locul de injectare,4,4,cu,peste,pansament,loc,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"După reconstituire , soluția este încărcată cu ajutorul acului de filtrare steril într- o seringă sterilă pentru utilizare unică .","După reconstituire , soluția este încărcată cu ajutorul acului de filtrare steril","După reconstituire , soluția este încărcată într- o seringă sterilă pentru utilizare unică","După reconstituire , soluția este încărcată cu acului","După reconstituire , soluția este încărcată într- seringă",cu ac,întru seringă,încărca,cu ajutorul acului de filtrare steril,într- o seringă sterilă pentru utilizare unică,6,7,cu,întru,ac,seringă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În cazul în care pulberea aderă de flacon la suprafața lichidului , flaconul poate fi înclinat ușor .",În cazul în care pulberea aderă de flacon,În cazul în care pulberea aderă la suprafața lichidului,În cazul în care pulberea aderă de flacon,În cazul în care pulberea aderă la suprafața,de flacon,la suprafață,adera,de flacon,la suprafața lichidului,2,3,de,la,flacon,suprafață,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Corectat pentru comparații multiple și ajustat pentru factorii de stratificare ( stadiul bolii și regiunea tratamentului ) , pe baza populației de pacienți evaluabili .",Corectat pentru comparații multiple,"Corectat , pe baza populației de pacienți evaluabili",Corectat pentru comparații,Corectat pe baza,pentru comparație,pe bază,corecta,pentru comparații multiple,", pe baza populației de pacienți evaluabili",3,7,pentru,pe,comparație,bază,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"TAXOTERE 20 mg concentrat pentru soluție perfuzabilă în flacon Flacon din sticlă incoloră de tip I , cu capacitatea nominală de 7 ml , cu capac flip-off verde .",TAXOTERE 20 mg concentrat pentru soluție perfuzabilă,TAXOTERE 20 mg concentrat în flacon,TAXOTERE 20 mg concentrat pentru soluție,TAXOTERE 20 mg concentrat în flacon,pentru soluție,în flacon,concentra,pentru soluție perfuzabilă,în flacon,3,2,pentru,în,soluție,flacon,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Se extrage printr- o tehnică aseptică , cu ajutorul unei seringi cu ac montat , întregul conținut al flaconului cu solvent pentru TAXOTERE , răsturnând parțial flaconul .",Se extrage printr- o tehnică aseptică,"Se extrage , cu ajutorul unei seringi cu ac montat ,",Se extrage printr- tehnică,Se extrage cu seringi,printru tehnică,cu seringă,extrage,printr- o tehnică aseptică,", cu ajutorul unei seringi cu ac montat ,",4,9,printru,cu,tehnică,seringă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"FORMA FARMACEUTICĂ Comprimat oval , biconvex , de culoare roșu deschis , inscripționat cu ‚ IU ’ pe o față și cu ‚ NVR ’ pe cealaltă .","FORMA FARMACEUTICĂ Comprimat oval , biconvex , de culoare roșu deschis , inscripționat cu ‚ IU ’ pe o față și","FORMA FARMACEUTICĂ Comprimat oval , biconvex , de culoare roșu deschis , inscripționat pe o față","FORMA FARMACEUTICĂ Comprimat oval , biconvex , de culoare roșu deschis , inscripționat cu IU","FORMA FARMACEUTICĂ Comprimat oval , biconvex , de culoare roșu deschis , inscripționat pe față",cu IU,pe față,inscripționa,cu ‚ IU ’ pe o față și,pe o față,8,3,cu,pe,IU,față,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
Distribuția TMZ prezintă legare scăzută de proteinele plasmatice ( 10 % până la 20 % ) astfel încât nu este de așteptat să interacționeze cu substanțele legate în proporție mare de proteinele plasmatice .,Distribuția TMZ prezintă legare scăzută de proteinele plasmatice ( 10 % până la 20 % ) astfel încât nu este de așteptat să interacționeze cu substanțele legate în proporție mare,Distribuția TMZ prezintă legare scăzută de proteinele plasmatice ( 10 % până la 20 % ) astfel încât nu este de așteptat să interacționeze cu substanțele legate de proteinele plasmatice,Distribuția TMZ prezintă legare scăzută de proteinele plasmatice ( 10 % până la 20 % ) astfel încât nu este de așteptat să interacționeze cu substanțele legate în proporție,Distribuția TMZ prezintă legare scăzută de proteinele plasmatice ( 10 % până la 20 % ) astfel încât nu este de așteptat să interacționeze cu substanțele legate de proteinele,în proporție,de proteină,lega,în proporție mare,de proteinele plasmatice,3,3,în,de,proporție,proteină,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Medicul vă va urmări în mod regulat starea de sănătate prin efectuarea unor teste sanguine și va decide dacă aveți nevoie de vreun tratament specific .,Medicul vă va urmări în mod regulat,Medicul vă va urmări prin efectuarea unor teste sanguine,Medicul vă va urmări în mod,Medicul vă va urmări prin efectuarea,în mod,prin efectuare,urmări,în mod regulat,prin efectuarea unor teste sanguine,3,5,în,prin,mod,efectuare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Odată ce substanța este injectată , manganul este eliberat și este fixat în cantitate mai mare la nivelul celulelor hepatice și pancreatice normale decât la nivelul celulelor tumorale .","Odată ce substanța este injectată , manganul este eliberat și este fixat în cantitate mai mare la nivelul celulelor hepatice și pancreatice normale decât la nivelul celulelor tumorale","Odată ce substanța este injectată , manganul este eliberat și este fixat la nivelul celulelor hepatice și pancreatice normale","Odată ce substanța este injectată , manganul este eliberat și este fixat în cantitate","Odată ce substanța este injectată , manganul este eliberat și este fixat la nivelul",în cantitate,la nivel,fixa,în cantitate mai mare la nivelul celulelor hepatice și pancreatice normale decât la nivelul celulelor tumorale,la nivelul celulelor hepatice și pancreatice normale,16,7,în,la,cantitate,nivel,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"TESLASCAN poate fi perfuzat într- o venă , în mod normal o venă a brațului , prin intermediul unui tub subțire de plastic .","TESLASCAN poate fi perfuzat într- o venă , în mod normal o venă a brațului ,",TESLASCAN poate fi perfuzat prin intermediul unui tub subțire de plastic,TESLASCAN poate fi perfuzat într- venă,TESLASCAN poate fi perfuzat prin tub,întru venă,prin tub,perfuza,"într- o venă , în mod normal o venă a brațului ,",prin intermediul unui tub subțire de plastic,12,7,întru,prin,venă,tub,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Produsul de înlocuire se comportă în același mod ca și G-CSF produs în mod natural prin stimularea măduvei spinării să producă mai multe globule albe .,Produsul de înlocuire se comportă în același mod ca și G-CSF produs în mod natural,Produsul de înlocuire se comportă în același mod ca și G-CSF produs prin stimularea măduvei spinării să producă mai multe globule albe,Produsul de înlocuire se comportă în același mod ca și G-CSF produs în mod,Produsul de înlocuire se comportă în același mod ca și G-CSF produs prin stimularea,în mod,prin stimulare,produce,în mod natural,prin stimularea măduvei spinării să producă mai multe globule albe,3,10,în,prin,mod,stimulare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Introduceți acul în pliul de piele cu o mișcare rapidă , fermă .",Introduceți acul în pliul de piele,"Introduceți acul cu o mișcare rapidă , fermă",Introduceți acul în pliul,Introduceți acul cu mișcare,în pliu,cu mișcare,introduce,în pliul de piele,"cu o mișcare rapidă , fermă",4,6,în,cu,pliu,mișcare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"stabilitatea chimică și fizică a soluției în uz , diluată pentru perfuzie , a fost demonstrată pentru 24 ore la 2°C - 8°C .","stabilitatea chimică și fizică a soluției în uz , diluată pentru perfuzie , a fost demonstrată pentru 24 ore","stabilitatea chimică și fizică a soluției în uz , diluată pentru perfuzie , a fost demonstrată la 2°C - 8°C","stabilitatea chimică și fizică a soluției în uz , diluată pentru perfuzie , a fost demonstrată pentru ore","stabilitatea chimică și fizică a soluției în uz , diluată pentru perfuzie , a fost demonstrată la 2°C",pentru oră,la 2°C,demonstra,pentru 24 ore,la 2°C - 8°C,3,4,pentru,la,oră,2°C,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
- Nu utilizați acest medicament după data de expirare înscrisă pe etichetă și cutie după “ EXP ” .,- Nu utilizați acest medicament după data de expirare înscrisă pe etichetă și cutie,- Nu utilizați acest medicament după data de expirare înscrisă după “ EXP ”,- Nu utilizați acest medicament după data de expirare înscrisă pe etichetă,- Nu utilizați acest medicament după data de expirare înscrisă după EXP,pe etichetă,după EXP,înscrie,pe etichetă și cutie,după “ EXP ”,4,4,pe,după,etichetă,EXP,NOUN,PROPN,prepositional,prepositional,Postverbal,Romanian
"Aceste teste sunt utilizate pentru detectarea anumitor tipuri de cancer tiroidian , la pacienții cărora li s- a îndepărtat glanda tiroidă și cărora li se administrează hormoni tiroidieni .",Aceste teste sunt utilizate pentru detectarea anumitor tipuri de cancer tiroidian,Aceste teste sunt utilizate la pacienții cărora li s- a îndepărtat glanda tiroidă și cărora li se administrează hormoni tiroidieni,Aceste teste sunt utilizate pentru detectarea,Aceste teste sunt utilizate la pacienții,pentru detectare,la pacient,utiliza,pentru detectarea anumitor tipuri de cancer tiroidian,la pacienții cărora li s- a îndepărtat glanda tiroidă și cărora li se administrează hormoni tiroidieni,7,16,pentru,la,detectare,pacient,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Deoarece nateglinida se leagă în proporție mare de proteinele plasmatice , dializa nu este un mijloc eficient de a o îndepărta din sânge .",Deoarece nateglinida se leagă în proporție mare,Deoarece nateglinida se leagă de proteinele plasmatice,Deoarece nateglinida se leagă în proporție,Deoarece nateglinida se leagă de proteinele,în proporție,de proteină,lega,în proporție mare,de proteinele plasmatice,3,3,în,de,proporție,proteină,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"FORMA FARMACEUTICĂ Comprimate a 20 mg , de culoare galbenă , în formă de migdală , inscripționate cu „ C 20 ” pe una din fețe .","FORMA FARMACEUTICĂ Comprimate a 20 mg , de culoare galbenă , în formă de migdală , inscripționate cu „ C 20 ”","FORMA FARMACEUTICĂ Comprimate a 20 mg , de culoare galbenă , în formă de migdală , inscripționate pe una din fețe","FORMA FARMACEUTICĂ Comprimate a 20 mg , de culoare galbenă , în formă de migdală , inscripționate cu C","FORMA FARMACEUTICĂ Comprimate a 20 mg , de culoare galbenă , în formă de migdală , inscripționate pe una",cu C,pe unul,inscripționa,cu „ C 20 ”,pe una din fețe,5,4,cu,pe,C,unul,NOUN,PRON,prepositional,prepositional,Postverbal,Romanian
Ele au fost deasemenea raportate în datele colectate din studiile clinice cu o incidență prezentată în tabelul de mai sus .,Ele au fost deasemenea raportate în datele colectate din studiile clinice,Ele au fost deasemenea raportate cu o incidență prezentată în tabelul de mai sus,Ele au fost deasemenea raportate în datele,Ele au fost deasemenea raportate cu incidență,în dată,cu incidență,raporta,în datele colectate din studiile clinice,cu o incidență prezentată în tabelul de mai sus,6,9,în,cu,dată,incidență,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
