Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"El processat va fugir tot seguit , després de fallar el tret , i va disparar novament a l' aire en dues ocasions .","El processat va fugir tot seguit , després de fallar el tret , i va disparar novament a l' aire","El processat va fugir tot seguit , després de fallar el tret , i va disparar novament en dues ocasions","El processat va fugir tot seguit , després de fallar el tret , i va disparar novament a aire","El processat va fugir tot seguit , després de fallar el tret , i va disparar novament en ocasions",a aire,en ocasió,disparar,a l' aire,en dues ocasions,3,3,a,en,aire,ocasió,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La Societat General d' Autors i Editors de Barcelona , ha presentat ja denúncia davant els Mossos d' Esquadra per aquests fets .","La Societat General d' Autors i Editors de Barcelona , ha presentat ja denúncia davant els Mossos d' Esquadra","La Societat General d' Autors i Editors de Barcelona , ha presentat ja denúncia per aquests fets","La Societat General d' Autors i Editors de Barcelona , ha presentat ja denúncia davant Mossos","La Societat General d' Autors i Editors de Barcelona , ha presentat ja denúncia per fets",davant Mossos,per fet,presentar,davant els Mossos d' Esquadra,per aquests fets,5,3,davant,per,Mossos,fet,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El Carnaval d' estiu de Sallent començarà el dia 14 de juny al vespre , amb l' arribada del rei Carnestoltes al Pont Nou , que representarà que va ser detingut i empresonat i que no va morir el mes de febrer .",El Carnaval d' estiu de Sallent començarà el dia 14 de juny al vespre,"El Carnaval d' estiu de Sallent començarà el dia 14 de juny , amb l' arribada del rei Carnestoltes al Pont Nou , que representarà que va ser detingut i empresonat i que no va morir el mes de febrer",El Carnaval d' estiu de Sallent començarà el dia 14 de juny al vespre,El Carnaval d' estiu de Sallent començarà el dia 14 de juny amb arribada,al vespre,amb arribada,començar,al vespre,", amb l' arribada del rei Carnestoltes al Pont Nou , que representarà que va ser detingut i empresonat i que no va morir el mes de febrer",2,28,al,amb,vespre,arribada,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Els actes acabaran amb un concert dels grups Los Tinajas i Sentència a la plaça de la Pau , que servirà per acomiadar el rei Carnestoltes .",Els actes acabaran amb un concert dels grups Los Tinajas i Sentència,Els actes acabaran a la plaça de la Pau,Els actes acabaran amb concert,Els actes acabaran a plaça,amb concert,a plaça,acabar,amb un concert dels grups Los Tinajas i Sentència,a la plaça de la Pau,9,6,amb,a,concert,plaça,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La coordinadora vol demostrar amb aquestes al·legacions , que ' les necessitats energètiques de les comarques gironines es poden abastar amb major eficiència tècnica i menor impacte ambiental ' .",La coordinadora vol demostrar amb aquestes al·legacions,La coordinadora vol demostrar amb major eficiència tècnica i menor impacte ambiental,La coordinadora vol demostrar amb al·legacions,La coordinadora vol demostrar amb eficiència,amb al·legació,amb eficiència,demostrar,amb aquestes al·legacions,amb major eficiència tècnica i menor impacte ambiental,3,8,amb,amb,al·legació,eficiència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Un dels objectius bàsics del taller , segons fonts municipals , és intensificar els llaços afectius entre els pares i el nadó mitjançant el tacte i el contacte en el medi aquàtic .","Un dels objectius bàsics del taller , segons fonts municipals , és intensificar els llaços afectius entre els pares i el nadó","Un dels objectius bàsics del taller , segons fonts municipals , és intensificar els llaços afectius mitjançant el tacte i el contacte en el medi aquàtic","Un dels objectius bàsics del taller , segons fonts municipals , és intensificar els llaços afectius entre pares","Un dels objectius bàsics del taller , segons fonts municipals , és intensificar els llaços afectius mitjançant tacte",entre pare,mitjançant tacte,intensificar,entre els pares i el nadó,mitjançant el tacte i el contacte en el medi aquàtic,6,10,entre,mitjançant,pare,tacte,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
També es vol familiaritzar el nadó amb el medi aquàtic d' una manera natural i satisfactòria mitjançant la participació activa de suport dels seus pares .,També es vol familiaritzar el nadó amb el medi aquàtic d' una manera natural i satisfactòria,També es vol familiaritzar el nadó amb el medi aquàtic mitjançant la participació activa de suport dels seus pares,També es vol familiaritzar el nadó amb el medi aquàtic d' manera,També es vol familiaritzar el nadó amb el medi aquàtic mitjançant participació,de manera,mitjançant participació,familiaritzar,d' una manera natural i satisfactòria,mitjançant la participació activa de suport dels seus pares,6,9,de,mitjançant,manera,participació,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Segons el TSJC , en una sentència a la qual ha tingut accés Intra-ACN , no hi havia efectivament cap urgència vital per a la pacient en tant que no es va practicar cap intervenció quirúrgica fins transcorregut més d' un mes des que va acudir a la sanitat pública .",Segons el TSJC,", en una sentència a la qual ha tingut accés Intra-ACN ,",Segons TSJC,en sentència,segons TSJC,en sentència,haver,Segons el TSJC,", en una sentència a la qual ha tingut accés Intra-ACN ,",3,12,segons,en,TSJC,sentència,PROPN,NOUN,prepositional,prepositional,Preverbal,Catalan
"El 13 de gener de 1999 , l' Hospital va citar la per a una consulta oftalmològica per al 7 d' abril del mateix any , però li van ajornar fins el 28 d' abril finalment .","El 13 de gener de 1999 , l' Hospital va citar la per a una consulta oftalmològica","El 13 de gener de 1999 , l' Hospital va citar la per al 7 d' abril del mateix any","El 13 de gener de 1999 , l' Hospital va citar la per a consulta","El 13 de gener de 1999 , l' Hospital va citar la per al 7",per a consulta,per al 7,citar,per a una consulta oftalmològica,per al 7 d' abril del mateix any,5,8,per a,per al,consulta,7,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"La intervenció de la patologia que tenia la dona s' havia de practicar en un termini màxim de dos mesos per a obtenir els millors resultats , segons la sentència .",La intervenció de la patologia que tenia la dona s' havia de practicar en un termini màxim de dos mesos,"La intervenció de la patologia que tenia la dona s' havia de practicar , segons la sentència",La intervenció de la patologia que tenia la dona s' havia de practicar en termini,La intervenció de la patologia que tenia la dona s' havia de practicar segons sentència,en termini,segons sentència,practicar,en un termini màxim de dos mesos,", segons la sentència",7,4,en,segons,termini,sentència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
A més s' ha convocat una concentració i una manifestació que sortirà a les dotze del migdia de la plaça Major de Vic .,A més s' ha convocat una concentració i una manifestació que sortirà a les dotze del migdia,A més s' ha convocat una concentració i una manifestació que sortirà de la plaça Major de Vic,A més s' ha convocat una concentració i una manifestació que sortirà a dotze,A més s' ha convocat una concentració i una manifestació que sortirà de plaça,a dotze,de plaça,sortir,a les dotze del migdia,de la plaça Major de Vic,5,6,a,de,dotze,plaça,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' acte s' ha iniciat amb una glossa científica de Coromines per part del catedràtic de llengua espanyola i membre de la Real Academia Española José Antonio Pascual , que ha destacat la importància que el poble català hagi entès que honorant l' autor de l' Onomasticon Cataloniae ' s' honora Catalunya ' .",L' acte s' ha iniciat amb una glossa científica de Coromines,"L' acte s' ha iniciat per part del catedràtic de llengua espanyola i membre de la Real Academia Española José Antonio Pascual , que ha destacat la importància que el poble català hagi entès que honorant l' autor de l' Onomasticon Cataloniae ' s' honora Catalunya '",L' acte s' ha iniciat amb glossa,L' acte s' ha iniciat per catedràtic,amb glossa,per catedràtic,iniciar,amb una glossa científica de Coromines,"per part del catedràtic de llengua espanyola i membre de la Real Academia Española José Antonio Pascual , que ha destacat la importància que el poble català hagi entès que honorant l' autor de l' Onomasticon Cataloniae ' s' honora Catalunya '",6,42,amb,per,glossa,catedràtic,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Les inscripcions es podran fer fins al dia 5 de juliol al Museu de la Pesca de Palamós , seu de la Càtedra d' Estudis Marítims .",Les inscripcions es podran fer fins al dia 5 de juliol,"Les inscripcions es podran fer al Museu de la Pesca de Palamós , seu de la Càtedra d' Estudis Marítims",Les inscripcions es podran fer fins al dia,Les inscripcions es podran fer al Museu,fins al dia,al Museu,fer,fins al dia 5 de juliol,"al Museu de la Pesca de Palamós , seu de la Càtedra d' Estudis Marítims",6,15,fins al,al,dia,Museu,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
Aquests cursos tenen un cost de 144 euros i es realitzaran en horari de matí i tarda al Centre Cultural La Gorga de Palamós .,Aquests cursos tenen un cost de 144 euros i es realitzaran en horari de matí i tarda,Aquests cursos tenen un cost de 144 euros i es realitzaran al Centre Cultural La Gorga de Palamós,Aquests cursos tenen un cost de 144 euros i es realitzaran en horari,Aquests cursos tenen un cost de 144 euros i es realitzaran al Centre,en horari,al Centre,realitzar,en horari de matí i tarda,al Centre Cultural La Gorga de Palamós,6,7,en,al,horari,Centre,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
La transformació del paisatge litoral ha estat un procés que s' ha produït amb una gran intensitat i rapidesa en les darreres dècades .,La transformació del paisatge litoral ha estat un procés que s' ha produït amb una gran intensitat i rapidesa,La transformació del paisatge litoral ha estat un procés que s' ha produït en les darreres dècades,La transformació del paisatge litoral ha estat un procés que s' ha produït amb intensitat,La transformació del paisatge litoral ha estat un procés que s' ha produït en dècades,amb intensitat,en dècada,produir,amb una gran intensitat i rapidesa,en les darreres dècades,6,4,amb,en,intensitat,dècada,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La inversió que s' ha efectuat en la dotació de material i equipament al telecentre de La Ribera d' Ebre és de poc més de 27.000 euros , dels quals 23.652 han estat subvencionats per la Secretaria de Telecomunicacions i Societat de la Informació .",La inversió que s' ha efectuat en la dotació de material i equipament,La inversió que s' ha efectuat al telecentre de La Ribera d' Ebre,La inversió que s' ha efectuat en dotació,La inversió que s' ha efectuat al telecentre,en dotació,al telecentre,efectuar,en la dotació de material i equipament,al telecentre de La Ribera d' Ebre,7,7,en,al,dotació,telecentre,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
La inauguració tindrà lloc a dos quarts d' una als Jardins situats al costat del pàrquing de Can Xardó .,La inauguració tindrà lloc a dos quarts d' una,La inauguració tindrà lloc als Jardins situats al costat del pàrquing de Can Xardó,La inauguració tindrà lloc a dos,La inauguració tindrà lloc als Jardins,a dos,al Jardins,tenir,a dos quarts d' una,als Jardins situats al costat del pàrquing de Can Xardó,5,10,a,al,dos,Jardins,NUM,PROPN,prepositional,prepositional,Postverbal,Catalan
L' exsubdelegat Raül Navarro presentarà denúncia contra el fiscal en cap de l' Audiència de Tarragona José Maria Parra per prevaricació en la seva actuació en les investigacions de l' anomenat cas Irisha .,L' exsubdelegat Raül Navarro presentarà denúncia contra el fiscal en cap de l' Audiència de Tarragona José Maria Parra,L' exsubdelegat Raül Navarro presentarà denúncia per prevaricació en la seva actuació en les investigacions de l' anomenat cas Irisha,L' exsubdelegat Raül Navarro presentarà denúncia contra fiscal,L' exsubdelegat Raül Navarro presentarà denúncia per prevaricació,contra fiscal,per prevaricació,presentar,contra el fiscal en cap de l' Audiència de Tarragona José Maria Parra,per prevaricació en la seva actuació en les investigacions de l' anomenat cas Irisha,13,14,contra,per,fiscal,prevaricació,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
Pel regidor ' durant tot aquest temps m' he sentit ultratjat i humiliat i les investigacions del cas han fet molt mal a la meva família ' .,Pel regidor,durant tot aquest temps,Pel regidor,durant temps,pel regidor,durant temps,sentir,Pel regidor,durant tot aquest temps,2,4,pel,durant,regidor,temps,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"D' altra banda , del 7 al 17 de juny , es podrà veure una exposició de llibres de Verdaguer i sobre Verdaguer .",D' altra banda,", del 7 al 17 de juny ,",D' banda,del 7,de banda,del 7,veure,D' altra banda,", del 7 al 17 de juny ,",3,8,de,del,banda,7,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"El judici ha començat avui a la secció segona de l' Audiència de Barcelona , i la fiscalia demana quatre anys de presó per a Ascensión R.A. , les dues filles i Baustista C.T. per un delicte d' estafa continuada ; per al marit d' una de les filles , Antonio S.P. , i el xicot de l' altra , Adolfo S.C. , 11 mesos de presó ; i per a un veí de Maçanet , Antonio N.S. , 2 anys de presó .","El judici ha començat avui a la secció segona de l' Audiència de Barcelona , i la fiscalia demana quatre anys de presó per a Ascensión R.A. , les dues filles i Baustista C.T.","El judici ha començat avui a la secció segona de l' Audiència de Barcelona , i la fiscalia demana quatre anys de presó per un delicte d' estafa continuada","El judici ha començat avui a la secció segona de l' Audiència de Barcelona , i la fiscalia demana quatre anys de presó per a Ascensión","El judici ha començat avui a la secció segona de l' Audiència de Barcelona , i la fiscalia demana quatre anys de presó per delicte",per a Ascensión,per delicte,demanar,"per a Ascensión R.A. , les dues filles i Baustista C.T.",per un delicte d' estafa continuada,11,6,per a,per,Ascensión,delicte,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El 17 de novembre de 1996 , la família va aparentar un nou accident de trànsit amb el xicot d' una de les filles , en aquesta ocasió per atropellament amb motocicleta .","El 17 de novembre de 1996 , la família va aparentar un nou accident de trànsit amb el xicot d' una de les filles","El 17 de novembre de 1996 , la família va aparentar un nou accident de trànsit , en aquesta ocasió per atropellament amb motocicleta","El 17 de novembre de 1996 , la família va aparentar un nou accident de trànsit amb xicot","El 17 de novembre de 1996 , la família va aparentar un nou accident de trànsit en ocasió",amb xicot,en ocasió,aparentar,amb el xicot d' una de les filles,", en aquesta ocasió per atropellament amb motocicleta",8,8,amb,en,xicot,ocasió,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Durant el judici , Ascensión ha explicat que els accidents van ser reals i no simulats , i ha assenyalat que , per exemple , no coneixia de res el xicot de la seva filla que els va presumptament atropellar amb la moto en el darrer incident .","Durant el judici , Ascensión ha explicat que els accidents van ser reals i no simulats , i ha assenyalat que , per exemple , no coneixia de res el xicot de la seva filla que els va presumptament atropellar amb la moto","Durant el judici , Ascensión ha explicat que els accidents van ser reals i no simulats , i ha assenyalat que , per exemple , no coneixia de res el xicot de la seva filla que els va presumptament atropellar en el darrer incident","Durant el judici , Ascensión ha explicat que els accidents van ser reals i no simulats , i ha assenyalat que , per exemple , no coneixia de res el xicot de la seva filla que els va presumptament atropellar amb moto","Durant el judici , Ascensión ha explicat que els accidents van ser reals i no simulats , i ha assenyalat que , per exemple , no coneixia de res el xicot de la seva filla que els va presumptament atropellar en incident",amb moto,en incident,atropellar,amb la moto,en el darrer incident,3,4,amb,en,moto,incident,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Per aquest motiu i en virtut dels articles 8 i 11 dels Estatuts del PSC segons els quals la comissió executiva , en circumstàncies de gravetat , pot dissoldre o cessar determinats òrgans que puguin perjudicar el partit - l' Executiva Nacional ha pres avui aquesta determinació .",Per aquest motiu i en virtut dels articles 8 i 11 dels Estatuts del PSC segons els quals,"Per aquest motiu i en virtut dels articles 8 i 11 dels Estatuts del PSC , en circumstàncies de gravetat ,",Per aquest motiu i en virtut dels articles 8 i 11 dels Estatuts del PSC segons quals,Per aquest motiu i en virtut dels articles 8 i 11 dels Estatuts del PSC en circumstàncies,segons qual,en circumstància,dissoldre,segons els quals,", en circumstàncies de gravetat ,",3,6,segons,en,qual,circumstància,PRON,NOUN,prepositional,prepositional,Preverbal,Catalan
Segons el dirigent popular al congrés d' UDC es va posar de manifest que s' han acceptat les tesis que fins ara defensava el PPC i que estan en una política de donar resposta a les veritables necessitats dels catalans .,Segons el dirigent popular,al congrés d' UDC,Segons dirigent,al congrés,segons dirigent,al congrés,posar,Segons el dirigent popular,al congrés d' UDC,4,4,segons,al,dirigent,congrés,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"Amb aquesta resolució , el Parlament insta el Consell Executiu a fer les gestions oportunes amb el Govern Central per tal que , en el termini de sis mesos , s' arribi a un acord per assolir el traspàs d' aquests arxius .","Amb aquesta resolució , el Parlament insta el Consell Executiu a fer les gestions oportunes amb el Govern Central","Amb aquesta resolució , el Parlament insta el Consell Executiu a fer les gestions oportunes , en el termini de sis mesos ,","Amb aquesta resolució , el Parlament insta el Consell Executiu a fer les gestions oportunes amb Govern","Amb aquesta resolució , el Parlament insta el Consell Executiu a fer les gestions oportunes en termini",amb Govern,en termini,arribar,amb el Govern Central,", en el termini de sis mesos ,",4,8,amb,en,Govern,termini,PROPN,NOUN,prepositional,prepositional,Preverbal,Catalan
"Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté a la quarta , amb el 17,9 % .",Antena 3 ha baixat a la tercera plaça,"Antena 3 ha baixat , amb el 19,2 %",Antena 3 ha baixat a plaça,"Antena 3 ha baixat amb 19,2",a plaça,"amb 19,2",baixar,a la tercera plaça,", amb el 19,2 %",4,5,a,amb,plaça,"19,2",NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté a la quarta , amb el 17,9 % .","Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté a la quarta","Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté , amb el 17,9 %","Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté a quarta","Antena 3 ha baixat a la tercera plaça , amb el 19,2 % ; i TVE es manté amb 17,9",a quart,"amb 17,9",mantenir,a la quarta,", amb el 17,9 %",3,5,a,amb,quart,"17,9",ADJ,NUM,prepositional,prepositional,Postverbal,Catalan
"Amb aquestes dades , TV3 assoleix la primera posició en les quotes acumulades dels cinc primers mesos de l' any 2000 , amb el 21,4 % , percentatge que la situa empatada amb Antena 3 .","Amb aquestes dades , TV3 assoleix la primera posició en les quotes acumulades dels cinc primers mesos de l' any 2000","Amb aquestes dades , TV3 assoleix la primera posició , amb el 21,4 % , percentatge que la situa empatada amb Antena 3","Amb aquestes dades , TV3 assoleix la primera posició en quotes","Amb aquestes dades , TV3 assoleix la primera posició amb 21,4",en quota,"amb 21,4",assolir,en les quotes acumulades dels cinc primers mesos de l' any 2000,", amb el 21,4 % , percentatge que la situa empatada amb Antena 3",12,14,en,amb,quota,"21,4",NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"Dins d' aquest rànquing , TV3 se situa en la tercera plaça amb el partit de tornada de la Champions League entre Barça i València , amb 1.198.000 espectadors i una quota del 43,1 % ; en la quarta , "" Plats bruts "" , amb 1.098.000 espectadors i el 38,8 % ; i en la desena , "" Dinamita "" , amb 858.000 espectadors i el 33,5 % .","Dins d' aquest rànquing , TV3 se situa en la tercera plaça","Dins d' aquest rànquing , TV3 se situa amb el partit de tornada de la Champions League entre Barça i València , amb 1.198.000 espectadors i una quota del 43,1 %","Dins d' aquest rànquing , TV3 se situa en plaça","Dins d' aquest rànquing , TV3 se situa amb partit",en plaça,amb partit,situar,en la tercera plaça,"amb el partit de tornada de la Champions League entre Barça i València , amb 1.198.000 espectadors i una quota del 43,1 %",4,23,en,amb,plaça,partit,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Alhora , segons el comissari de la mostra , cal que l' obra de Coll ' no sigui oblidada i visqui , en el gran mapa de la creació artística del segle XX , en un lloc que , tot i tenir reservat , encara a hores d' ara no ha ocupat ' .","Alhora , segons el comissari de la mostra , cal que l' obra de Coll ' no sigui oblidada i visqui , en el gran mapa de la creació artística del segle XX ,","Alhora , segons el comissari de la mostra , cal que l' obra de Coll ' no sigui oblidada i visqui en un lloc que , tot i tenir reservat , encara a hores d' ara no ha ocupat","Alhora , segons el comissari de la mostra , cal que l' obra de Coll ' no sigui oblidada i visqui en mapa","Alhora , segons el comissari de la mostra , cal que l' obra de Coll ' no sigui oblidada i visqui en lloc",en mapa,en lloc,viure,", en el gran mapa de la creació artística del segle XX ,","en un lloc que , tot i tenir reservat , encara a hores d' ara no ha ocupat",13,18,en,en,mapa,lloc,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Josep Coll va néixer a Barcelona el 1923 , en una família dedicada a la construcció .",Josep Coll va néixer a Barcelona,"Josep Coll va néixer , en una família dedicada a la construcció",Josep Coll va néixer a Barcelona,Josep Coll va néixer en família,a Barcelona,en família,néixer,a Barcelona,", en una família dedicada a la construcció",2,8,a,en,Barcelona,família,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El 1947 va visitar l' editorial Toray , a través de la qual en la publicació ' Chispa ' va publicar dibuixos del ' Cocoduro , el conde de Calvatiesa ' .","El 1947 va visitar l' editorial Toray , a través de la qual","El 1947 va visitar l' editorial Toray , en la publicació ' Chispa '","El 1947 va visitar l' editorial Toray , a qual","El 1947 va visitar l' editorial Toray , en publicació",a qual,en publicació,publicar,a través de la qual,en la publicació ' Chispa ',5,6,a,en,qual,publicació,PRON,NOUN,prepositional,prepositional,Preverbal,Catalan
"El 1957 va exposar a la Sala Andreu de Barcelona i un any després es trasllada a viure a Cerdanyola del Vallès , on va viure fins el 1962 , quan va tornar amb la família a Barcelona .","El 1957 va exposar a la Sala Andreu de Barcelona i un any després es trasllada a viure a Cerdanyola del Vallès , on va viure fins el 1962 , quan va tornar amb la família","El 1957 va exposar a la Sala Andreu de Barcelona i un any després es trasllada a viure a Cerdanyola del Vallès , on va viure fins el 1962 , quan va tornar a Barcelona","El 1957 va exposar a la Sala Andreu de Barcelona i un any després es trasllada a viure a Cerdanyola del Vallès , on va viure fins el 1962 , quan va tornar amb família","El 1957 va exposar a la Sala Andreu de Barcelona i un any després es trasllada a viure a Cerdanyola del Vallès , on va viure fins el 1962 , quan va tornar a Barcelona",amb família,a Barcelona,tornar,amb la família,a Barcelona,3,2,amb,a,família,Barcelona,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar fins el dia 25 de juny a la sala d' exposicions de la Fundació Caixa de Manresa a la Plana de l' Om .","L' exposició , que es va mostrar per primer cop","L' exposició , que es va mostrar a Sabadell","L' exposició , que es va mostrar per cop","L' exposició , que es va mostrar a Sabadell",per cop,a Sabadell,mostrar,per primer cop,a Sabadell,3,2,per,a,cop,Sabadell,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar fins el dia 25 de juny a la sala d' exposicions de la Fundació Caixa de Manresa a la Plana de l' Om .","L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar fins el dia 25 de juny","L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar a la sala d' exposicions de la Fundació Caixa de Manresa a la Plana de l' Om","L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar fins dia","L' exposició , que es va mostrar per primer cop a Sabadell el mes de setembre , s' inaugura demà a les vuit del vespre i es podrà visitar a sala",fins dia,a sala,visitar,fins el dia 25 de juny,a la sala d' exposicions de la Fundació Caixa de Manresa a la Plana de l' Om,6,17,fins,a,dia,sala,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El sopar romà combinat amb jocs malabars canvia la seva ubicació a la Mar d' en Manassa per tal que els assistents no s' hagin de traslladar per participar a la festa i el ball que se celebra a continuació amb l' obertura de la Tabernae , ja que tot es trobarà al mateix lloc .",El sopar romà combinat amb jocs malabars canvia la seva ubicació a la Mar d' en Manassa per tal que els assistents no s' hagin de traslladar per participar a la festa i el ball que se celebra a continuació,El sopar romà combinat amb jocs malabars canvia la seva ubicació a la Mar d' en Manassa per tal que els assistents no s' hagin de traslladar per participar a la festa i el ball que se celebra amb l' obertura de la Tabernae,El sopar romà combinat amb jocs malabars canvia la seva ubicació a la Mar d' en Manassa per tal que els assistents no s' hagin de traslladar per participar a la festa i el ball que se celebra a continuació,El sopar romà combinat amb jocs malabars canvia la seva ubicació a la Mar d' en Manassa per tal que els assistents no s' hagin de traslladar per participar a la festa i el ball que se celebra amb obertura,a continuació,amb obertura,celebrar,a continuació,amb l' obertura de la Tabernae,2,6,a,amb,continuació,obertura,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
El dissabte 3 de juny hi ha la caminada i cursa del ' Present al Passat ' que sortirà a les 9 del matí del port de La Clota i arribarà al port d' Empúries .,El dissabte 3 de juny hi ha la caminada i cursa del ' Present al Passat ' que sortirà a les 9 del matí,El dissabte 3 de juny hi ha la caminada i cursa del ' Present al Passat ' que sortirà del port de La Clota,El dissabte 3 de juny hi ha la caminada i cursa del ' Present al Passat ' que sortirà a 9,El dissabte 3 de juny hi ha la caminada i cursa del ' Present al Passat ' que sortirà del port,a 9,del port,sortir,a les 9 del matí,del port de La Clota,5,5,a,del,9,port,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
A la Cloenda del Mediterrà 2000 hi haurà una representació del Circ a càrrec del grup El Negro y el Flaco a les onze de la nit a la platja de les Barques .,A la Cloenda del Mediterrà 2000 hi haurà una representació del Circ a càrrec del grup El Negro y el Flaco a les onze de la nit,A la Cloenda del Mediterrà 2000 hi haurà una representació del Circ a càrrec del grup El Negro y el Flaco a la platja de les Barques,A la Cloenda del Mediterrà 2000 hi haurà una representació del Circ a càrrec del grup El Negro y el Flaco a onze,A la Cloenda del Mediterrà 2000 hi haurà una representació del Circ a càrrec del grup El Negro y el Flaco a platja,a onze,a platja,haver,a les onze de la nit,a la platja de les Barques,6,6,a,a,onze,platja,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
L' Ajuntament de Salt ha posat en funcionament el Servei d' Internet per a joves a l' Estació Jove .,L' Ajuntament de Salt ha posat en funcionament el Servei d' Internet per a joves,L' Ajuntament de Salt ha posat en funcionament el Servei d' Internet a l' Estació Jove,L' Ajuntament de Salt ha posat en funcionament el Servei d' Internet per a joves,L' Ajuntament de Salt ha posat en funcionament el Servei d' Internet a Estació,per a jove,a Estació,posar,per a joves,a l' Estació Jove,3,4,per a,a,jove,Estació,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Aquest servei disposa de vuit ordinadors , dos amb web cam , que permeten als joves connectar se a la xarxa per 300 pessetes l' hora .","Aquest servei disposa de vuit ordinadors , dos amb web cam , que permeten als joves connectar se a la xarxa","Aquest servei disposa de vuit ordinadors , dos amb web cam , que permeten als joves connectar se per 300 pessetes l' hora","Aquest servei disposa de vuit ordinadors , dos amb web cam , que permeten als joves connectar se a xarxa","Aquest servei disposa de vuit ordinadors , dos amb web cam , que permeten als joves connectar se per pessetes",a xarxa,per pesseta,connectar,a la xarxa,per 300 pessetes l' hora,3,5,a,per,xarxa,pesseta,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"' Signes del temps ' , el programa religiós de Televisió de Catalunya , arribarà dilluns vinent al programa número 500 amb una edició especial , que s' emetrà pel Canal 33 aquest dissabte a les 9.30 del matí , i que es repetirà dilluns a les 00.40 de la matinada .","' Signes del temps ' , el programa religiós de Televisió de Catalunya , arribarà dilluns vinent al programa número 500","' Signes del temps ' , el programa religiós de Televisió de Catalunya , arribarà dilluns vinent amb una edició especial , que s' emetrà pel Canal 33 aquest dissabte a les 9.30 del matí , i que es repetirà dilluns a les 00.40 de la matinada","' Signes del temps ' , el programa religiós de Televisió de Catalunya , arribarà dilluns vinent al programa","' Signes del temps ' , el programa religiós de Televisió de Catalunya , arribarà dilluns vinent amb edició",al programa,amb edició,arribar,al programa número 500,"amb una edició especial , que s' emetrà pel Canal 33 aquest dissabte a les 9.30 del matí , i que es repetirà dilluns a les 00.40 de la matinada",4,30,al,amb,programa,edició,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
