Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
उनका कहना है कि उनके इस मिशन से जर्मनी और भारत के बीच सांस्कृतिक रिश्ता और मजबूत होगा ।,उनका कहना है कि उनके इस मिशन से,उनका कहना है कि जर्मनी और भारत के बीच,उनका कहना है कि मिशन से,उनका कहना है कि जर्मनी के बीच,मिशन से,जर्मनी के बीच,हो,उनके इस मिशन से,जर्मनी और भारत के बीच,4,5,से,के बीच,मिशन,जर्मनी,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
जर्मन नागरिक पीर और गिल पटना से गोमुख के लिए रवाना हुए ।,जर्मन नागरिक पीर और गिल पटना से,जर्मन नागरिक पीर और गिल गोमुख के लिए,जर्मन नागरिक पीर और गिल पटना से,जर्मन नागरिक पीर और गिल गोमुख के लिए,पटना से,गोमुख के लिए,हो,पटना से,गोमुख के लिए,2,3,से,के लिए,पटना,गोमुख,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
भारतीय जनमानस पर गंगा के अमिट प्रभाव से वाकिफ होना ।,भारतीय जनमानस पर,गंगा के अमिट प्रभाव से,जनमानस पर,प्रभाव से,जनमानस पर,प्रभाव से,हो,भारतीय जनमानस पर,गंगा के अमिट प्रभाव से,3,5,पर,से,जनमानस,प्रभाव,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार मणिपुर में ऑल नागा स्टूडेंट्स ऐसोसिएशन ऑफ मणिपुर की ओर से आयोजित आर्थिक नाकेबंदी से निपटने के लिए राज्य सरकार को हर संभव मदद मुहैया कराएगी ।,गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार मणिपुर में,गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार ऑल नागा स्टूडेंट्स ऐसोसिएशन ऑफ मणिपुर की ओर से आयोजित आर्थिक नाकेबंदी से,गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार मणिपुर में,गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार नाकेबंदी से,मणिपुर में,नाकेबंदी से,करा,मणिपुर में,ऑल नागा स्टूडेंट्स ऐसोसिएशन ऑफ मणिपुर की ओर से आयोजित आर्थिक नाकेबंदी से,2,13,में,से,मणिपुर,नाकेबंदी,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
गोस्वामी ने कहा कि मैं कांग्रेस के टिकट पर इस क्षेत्र से चुनाव लड़ूंगी ।,गोस्वामी ने कहा कि मैं कांग्रेस के टिकट पर,गोस्वामी ने कहा कि मैं इस क्षेत्र से,गोस्वामी ने कहा कि मैं टिकट पर,गोस्वामी ने कहा कि मैं क्षेत्र से,टिकट पर,क्षेत्र से,लड़,कांग्रेस के टिकट पर,इस क्षेत्र से,4,3,पर,से,टिकट,क्षेत्र,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गोस्वामी ने एचआईवी पॉजीटिव होने की बात आज तक किसी से नहीं छिपाई ।,गोस्वामी ने एचआईवी पॉजीटिव होने की बात आज तक,गोस्वामी ने एचआईवी पॉजीटिव होने की बात किसी से,गोस्वामी ने एचआईवी पॉजीटिव होने की बात आज तक,गोस्वामी ने एचआईवी पॉजीटिव होने की बात किसी से,आज तक,कोई से,छिपा,आज तक,किसी से,2,2,तक,से,आज,कोई,NOUN,PRON,postpositional,postpositional,Preverbal,Hindi
१९९४ में वैवाहिक जीवन की शुरुआत करने वाली गोस्वामी को शादी के तुरंत बाद पता चल गया था कि उसके पति बीमार हैं ।,१९९४ में,शादी के तुरंत बाद,१९९४ में,शादी के बाद,१९९४ में,शादी के बाद,चल,१९९४ में,शादी के तुरंत बाद,2,4,में,के बाद,१९९४,शादी,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
पाकिस्तान के पूर्व विदेश सचिव रियाज एच. खोखर अपनी शाहखर्ची के कारण विवाद के घेरे में आ गए हैं ।,पाकिस्तान के पूर्व विदेश सचिव रियाज एच. खोखर अपनी शाहखर्ची के कारण,पाकिस्तान के पूर्व विदेश सचिव रियाज एच. खोखर विवाद के घेरे में,पाकिस्तान के पूर्व विदेश सचिव रियाज एच. खोखर शाहखर्ची के कारण,पाकिस्तान के पूर्व विदेश सचिव रियाज एच. खोखर घेरे में,शाहखर्ची के कारण,घेरा में,आ,अपनी शाहखर्ची के कारण,विवाद के घेरे में,4,4,के कारण,में,शाहखर्ची,घेरा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"डेन अखबार के मुताबिक खोखर की लंदन - हेग - जेनेवा यात्रा पर रोजाना औसतन ३,१३,००० रुपये खर्च हुए ।",डेन अखबार के मुताबिक,खोखर की लंदन - हेग - जेनेवा यात्रा पर,अखबार के मुताबिक,यात्रा पर,अखबार के मुताबिक,यात्रा पर,हो,डेन अखबार के मुताबिक,खोखर की लंदन - हेग - जेनेवा यात्रा पर,4,9,के मुताबिक,पर,अखबार,यात्रा,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
' डेन ' अखबार के मुताबिक उनकी इस यात्रा पर औसत से अधिक खर्च किया गया ।,' डेन ' अखबार के मुताबिक,उनकी इस यात्रा पर,अखबार के मुताबिक,यात्रा पर,अखबार के मुताबिक,यात्रा पर,कर,' डेन ' अखबार के मुताबिक,उनकी इस यात्रा पर,6,4,के मुताबिक,पर,अखबार,यात्रा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
यहां तक कि किसी भी विदेश सचिव को मिलने वाली यात्रा सुविधाओं से कहीं अधिक यात्रा सुविधाएं दी गई ।,यहां तक कि,किसी भी विदेश सचिव को मिलने वाली यात्रा सुविधाओं से,यहां तक,सुविधाओं से,यहाँ तक,सुविधा से,दे,यहां तक कि,किसी भी विदेश सचिव को मिलने वाली यात्रा सुविधाओं से,3,10,तक,से,यहाँ,सुविधा,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
पिछले साल सरकार द्वारा आत्मसमर्पण करने वाले माओवादी उग्रवादियों को आम माफी दिए जाने की घोषणा के बाद से १०६१ उग्रवादियों ने स्थानीय प्रशासन व सुरक्षाबलों के सामने हथियार डाले हैं ।,पिछले साल सरकार द्वारा आत्मसमर्पण करने वाले माओवादी उग्रवादियों को आम माफी दिए जाने की घोषणा के बाद से,स्थानीय प्रशासन व सुरक्षाबलों के सामने,घोषणा के बाद से,प्रशासन के सामने,घोषणा के बाद से,प्रशासन के सामने,डाल,पिछले साल सरकार द्वारा आत्मसमर्पण करने वाले माओवादी उग्रवादियों को आम माफी दिए जाने की घोषणा के बाद से,स्थानीय प्रशासन व सुरक्षाबलों के सामने,19,6,के बाद से,के सामने,घोषणा,प्रशासन,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"नेपाल में १९९६ से जारी माओवादी हिंसा में १०,००० से ज्यादा लोग मारे जा चुके हैं ।",नेपाल में,१९९६ से जारी माओवादी हिंसा में,नेपाल में,हिंसा में,नेपाल में,हिंसा में,मार,नेपाल में,१९९६ से जारी माओवादी हिंसा में,2,6,में,में,नेपाल,हिंसा,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
केंद्रीय मंत्रिमंडल ने राज्य - केंद्र संबंधों पर एक नए आयोग के गठन को मंजूरी दे दी है ।,केंद्रीय मंत्रिमंडल ने राज्य - केंद्र संबंधों पर,केंद्रीय मंत्रिमंडल ने एक नए आयोग के गठन को,केंद्रीय मंत्रिमंडल ने संबंधों पर,केंद्रीय मंत्रिमंडल ने गठन को,संबंध पर,गठन को,दे,राज्य - केंद्र संबंधों पर,एक नए आयोग के गठन को,5,6,पर,को,संबंध,गठन,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
खतरे का आकलन करने के बाद एजेंसियों की ओर से लोगों की सुरक्षा के लिए कवर मुहैया कराया जाता है ।,खतरे का आकलन करने के बाद एजेंसियों की ओर से,खतरे का आकलन करने के बाद लोगों की सुरक्षा के लिए,खतरे का आकलन करने के बाद एजेंसियों की ओर से,खतरे का आकलन करने के बाद सुरक्षा के लिए,एजेंसी का ओर से,सुरक्षा के लिए,करा,एजेंसियों की ओर से,लोगों की सुरक्षा के लिए,4,5,का ओर से,के लिए,एजेंसी,सुरक्षा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
उन्होंने कहा कि अति विशिष्ट लोगों की सुरक्षा के लिए सीआईएसएफ की पहचान केंद्रीय एजेंसी के रूप में की गई है ।,उन्होंने कहा कि अति विशिष्ट लोगों की सुरक्षा के लिए,उन्होंने कहा कि केंद्रीय एजेंसी के रूप में,उन्होंने कहा कि सुरक्षा के लिए,उन्होंने कहा कि एजेंसी के रूप में,सुरक्षा के लिए,एजेंसी के रूप में,कर,अति विशिष्ट लोगों की सुरक्षा के लिए,केंद्रीय एजेंसी के रूप में,7,5,के लिए,के रूप में,सुरक्षा,एजेंसी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
उन्होंने कहा कि इस कार्य की पेचीदगियों को देखते हुए १२ राज्यों और एक केंद्र शासित प्रदेश के कुछ चुने हुए उप जिलों में प्रयोग के तौर पर एक पायलट प्रोजेक्ट तैयार किया गया है ।,उन्होंने कहा कि इस कार्य की पेचीदगियों को देखते हुए १२ राज्यों और एक केंद्र शासित प्रदेश के कुछ चुने हुए उप जिलों में,उन्होंने कहा कि इस कार्य की पेचीदगियों को देखते हुए प्रयोग के तौर पर,उन्होंने कहा कि इस कार्य की पेचीदगियों को देखते हुए जिलों में,उन्होंने कहा कि इस कार्य की पेचीदगियों को देखते हुए प्रयोग के तौर पर,जिला में,प्रयोग के तौर पर,कर,१२ राज्यों और एक केंद्र शासित प्रदेश के कुछ चुने हुए उप जिलों में,प्रयोग के तौर पर,14,4,में,के तौर पर,जिला,प्रयोग,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
आयोग ने कहा कि गुजरात दंगों के बारे में मीडिया में दिए गए बयान के सिलसिले में नारायणन को तलब किए जाने की कोई आवश्यकता नहीं है ।,आयोग ने कहा कि गुजरात दंगों के बारे में,आयोग ने कहा कि मीडिया में,आयोग ने कहा कि दंगों के बारे में,आयोग ने कहा कि मीडिया में,दंगा के बारे में,मीडिया में,दे,गुजरात दंगों के बारे में,मीडिया में,5,2,के बारे में,में,दंगा,मीडिया,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें दंगों के दौरान त्वरित कार्रवाई के लिए अनुरोध किया गया था और सेना की तैनाती के सुझाव भी दिए गए थे ।,गौरतलब है कि नारायणन ने मीडिया के साथ,गौरतलब है कि नारायणन ने साक्षात्कार में,गौरतलब है कि नारायणन ने मीडिया के साथ,गौरतलब है कि नारायणन ने साक्षात्कार में,मीडिया के साथ,साक्षात्कार में,कह,मीडिया के साथ,साक्षात्कार में,3,2,के साथ,में,मीडिया,साक्षात्कार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें दंगों के दौरान त्वरित कार्रवाई के लिए अनुरोध किया गया था और सेना की तैनाती के सुझाव भी दिए गए थे ।,गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें दंगों के दौरान,गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें त्वरित कार्रवाई के लिए,गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें दंगों के दौरान,गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें कार्रवाई के लिए,दंगा के दौरान,कार्रवाई के लिए,कर,दंगों के दौरान,त्वरित कार्रवाई के लिए,3,4,के दौरान,के लिए,दंगा,कार्रवाई,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"उसने यह भी दावा किया कि बेस्ट बेकरी कांड के सिलसिले में दो मार्च , २००२ को वडोदरा पुलिस द्वारा दर्ज की गई शिकायत के बारे में भी उसे कोई जानकारी नहीं है ।",उसने यह भी दावा किया कि बेस्ट बेकरी कांड के सिलसिले में,"उसने यह भी दावा किया कि दो मार्च , २००२ को",उसने यह भी दावा किया कि सिलसिले में,उसने यह भी दावा किया कि २००२ को,सिलसिला में,२००२ को,कर,बेस्ट बेकरी कांड के सिलसिले में,"दो मार्च , २००२ को",6,5,में,को,सिलसिला,२००२,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
संसद के ऊपरी सदन की ६५ सीटों के द्विवार्षिक व उप चुनाव के लिए प्रक्रिया आज से ही शुरू होनी थी ।,संसद के ऊपरी सदन की ६५ सीटों के द्विवार्षिक व उप चुनाव के लिए,आज से ही,द्विवार्षिक के लिए,आज से,द्विवार्षिक के लिए,आज से,हो,संसद के ऊपरी सदन की ६५ सीटों के द्विवार्षिक व उप चुनाव के लिए,आज से ही,14,3,के लिए,से,द्विवार्षिक,आज,ADJ,NOUN,postpositional,postpositional,Preverbal,Hindi
"अदालत ने यह संज्ञान लेते हुए कि चुनाव आयोग चुनाव के संबंध में राष्ट्रपति को अनुरोध भेज चुका है और अधिसूचना के साथ चुनाव प्रक्रिया आज से ही शुरू होनी थी , अपना अंतरिम आदेश जारी कर दिया ।",अदालत ने यह संज्ञान लेते हुए कि चुनाव आयोग चुनाव के संबंध में राष्ट्रपति को अनुरोध भेज चुका है और अधिसूचना के साथ,अदालत ने यह संज्ञान लेते हुए कि चुनाव आयोग चुनाव के संबंध में राष्ट्रपति को अनुरोध भेज चुका है और आज से ही,अदालत ने यह संज्ञान लेते हुए कि चुनाव आयोग चुनाव के संबंध में राष्ट्रपति को अनुरोध भेज चुका है और अधिसूचना के साथ,अदालत ने यह संज्ञान लेते हुए कि चुनाव आयोग चुनाव के संबंध में राष्ट्रपति को अनुरोध भेज चुका है और आज से,अधिसूचना के साथ,आज से,हो,अधिसूचना के साथ,आज से ही,3,3,के साथ,से,अधिसूचना,आज,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
नैयर ने कहा कि राज्यसभा प्रत्याशी के लिए उस राज्य का निवासी होने की बाध्यता खत्म करना भी संवैधानिक व्यवस्था के मूल ढांचे पर प्रहार है ।,नैयर ने कहा कि राज्यसभा प्रत्याशी के लिए,नैयर ने कहा कि संवैधानिक व्यवस्था के मूल ढांचे पर,नैयर ने कहा कि प्रत्याशी के लिए,नैयर ने कहा कि ढांचे पर,प्रत्याशी के लिए,ढांचा पर,है,राज्यसभा प्रत्याशी के लिए,संवैधानिक व्यवस्था के मूल ढांचे पर,4,6,के लिए,पर,प्रत्याशी,ढांचा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"जिन उद्देश्यों की पूर्ति के लिए मुशर्रफ ने उन्हें प्रधानमंत्री की कुर्सी पर बिठाया था , उसमें जमाली विफल रहे हैं ।",जिन उद्देश्यों की पूर्ति के लिए,प्रधानमंत्री की कुर्सी पर,पूर्ति के लिए,कुर्सी पर,पूर्ति के लिए,कुर्सी पर,बिठा,जिन उद्देश्यों की पूर्ति के लिए,प्रधानमंत्री की कुर्सी पर,6,4,के लिए,पर,पूर्ति,कुर्सी,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
अखबार के अनुसार पाकिस्तान में यह चर्चा जोर पकड़ती जा रही है कि मुशर्रफ जल्द ही जमाली के सामने ऐसे हालात पैदा कर देंगे कि उन्हें हटना पड़ेगा ।,अखबार के अनुसार,पाकिस्तान में,अखबार के अनुसार,पाकिस्तान में,अखबार के अनुसार,पाकिस्तान में,पकड,अखबार के अनुसार,पाकिस्तान में,3,2,के अनुसार,में,अखबार,पाकिस्तान,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
बधाई संदेश में राष्ट्रपति ए. पी. जे. अब्दुल कलाम ने सरकार और भारत की जनता की ओर से कहा है कि हमें विश्वास है कि आपके मजबूत नेतृत्व में हमारे आपसी रिश्ते और मजबूत होंगे ।,बधाई संदेश में,सरकार और भारत की जनता की ओर से,संदेश में,सरकार की ओर से,संदेश में,सरकार का ओर से,कह,बधाई संदेश में,सरकार और भारत की जनता की ओर से,3,8,में,का ओर से,संदेश,सरकार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
हालांकि परवीन के मामले में प्रश्न पर उनका कहना था कि इस विषय पर कोई नियम नहीं बनाया जा सकता ।,हालांकि परवीन के मामले में,हालांकि प्रश्न पर,हालांकि मामले में,हालांकि प्रश्न पर,मामला में,प्रश्न पर,था,परवीन के मामले में,प्रश्न पर,4,2,में,पर,मामला,प्रश्न,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
जी ४ देशों और पाकिस्तान व इटली के नेतृत्व वाले यूनाईटेड फॉर कानसेंसस ( यूएफसी ) के बीच शुक्रवार को आयोजित एक बैठक में उनके बीच मतभेद दूर नहीं किए जा सके ।,जी ४ देशों और पाकिस्तान व इटली के नेतृत्व वाले यूनाईटेड फॉर कानसेंसस ( यूएफसी ) के बीच शुक्रवार को आयोजित एक बैठक में,जी ४ देशों और पाकिस्तान व इटली के नेतृत्व वाले यूनाईटेड फॉर कानसेंसस ( यूएफसी ) के बीच उनके बीच,जी ४ देशों और पाकिस्तान व इटली के नेतृत्व वाले यूनाईटेड फॉर कानसेंसस ( यूएफसी ) के बीच बैठक में,जी ४ देशों और पाकिस्तान व इटली के नेतृत्व वाले यूनाईटेड फॉर कानसेंसस ( यूएफसी ) के बीच उनके बीच,बैठक में,वह बीच,कर,शुक्रवार को आयोजित एक बैठक में,उनके बीच,6,2,में,बीच,बैठक,वह,NOUN,PRON,postpositional,postpositional,Preverbal,Hindi
बैठक के बाद पिंग ने संवाददाताओं को बताया कि मैंने दोनों समूहों से २१ जून के पहले कोई कदम जल्दबाजी में नहीं उठाने का अनुरोध किया है ।,बैठक के बाद पिंग ने संवाददाताओं को बताया कि मैंने दोनों समूहों से,बैठक के बाद पिंग ने संवाददाताओं को बताया कि मैंने २१ जून के पहले,बैठक के बाद पिंग ने संवाददाताओं को बताया कि मैंने समूहों से,बैठक के बाद पिंग ने संवाददाताओं को बताया कि मैंने जून के पहले,समूह से,जून के पहले,कर,दोनों समूहों से,२१ जून के पहले,3,4,से,के पहले,समूह,जून,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
पिंग के आमंत्रण के बावजूद वह बैठक में शामिल नहीं हुआ ।,पिंग के आमंत्रण के बावजूद,बैठक में,आमंत्रण के बावजूद,बैठक में,आमंत्रण के बावजूद,बैठक में,हो,पिंग के आमंत्रण के बावजूद,बैठक में,5,2,के बावजूद,में,आमंत्रण,बैठक,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
प्रधानमंत्री मनमोहन सिंह ने जाने - माने रक्षा विशेषज्ञ के. सुब्रमण्यम की अध्यक्षता में वैश्विक सामरिक घटनाओं के अध्ययन के लिए एक कार्यबल का गठन किया है ।,प्रधानमंत्री मनमोहन सिंह ने जाने - माने रक्षा विशेषज्ञ के. सुब्रमण्यम की अध्यक्षता में,प्रधानमंत्री मनमोहन सिंह ने वैश्विक सामरिक घटनाओं के अध्ययन के लिए,प्रधानमंत्री मनमोहन सिंह ने अध्यक्षता में,प्रधानमंत्री मनमोहन सिंह ने अध्ययन के लिए,अध्यक्षता में,अध्ययन के लिए,कर,जाने - माने रक्षा विशेषज्ञ के. सुब्रमण्यम की अध्यक्षता में,वैश्विक सामरिक घटनाओं के अध्ययन के लिए,10,7,में,के लिए,अध्यक्षता,अध्ययन,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
कार्यबल दुनिया में सामरिक क्षेत्र में होने वाले विभिन्न बदलावों पर नजर रखेगा और छह महीने के भीतर सरकार को अपनी रिपोर्ट सौंप देगा ।,कार्यबल दुनिया में,कार्यबल सामरिक क्षेत्र में होने वाले विभिन्न बदलावों पर,कार्यबल दुनिया में,कार्यबल बदलावों पर,दुनिया में,बदलाव पर,रख,दुनिया में,सामरिक क्षेत्र में होने वाले विभिन्न बदलावों पर,2,8,में,पर,दुनिया,बदलाव,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"एयर - इंडिया बम कांड सुनवाई में बचाव पक्ष ने गवाह पर फर्जी क्रेडिट कार्ड बेचने , गैरकानूनी ढंग से दवाइयां बेचने , आव्रजन घोटाला व फर्जी शादी इत्यादि अनेकों आपराधिक आरोप लगाए हैं ।",एयर - इंडिया बम कांड सुनवाई में,गवाह पर,सुनवाई में,गवाह पर,सुनवाई में,गवाह पर,लगा,एयर - इंडिया बम कांड सुनवाई में,गवाह पर,7,2,में,पर,सुनवाई,गवाह,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि भांधेर १९८५ में एअर इंडिया के जेट ( विमान कनिष्क ) में मध्य आकाश में हुए बम विस्फोट के मामले में गवाह है ।,गौरतलब है कि भांधेर १९८५ में,गौरतलब है कि भांधेर मध्य आकाश में,गौरतलब है कि भांधेर १९८५ में,गौरतलब है कि भांधेर आकाश में,१९८५ में,आकाश में,हो,१९८५ में,मध्य आकाश में,2,3,में,में,१९८५,आकाश,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके अनुसार सीएसीपी ने सरकार से २००४ - ०५ के लिए धान का न्यूनतम समर्थन मूल्य ५५० रुपये प्रति क्विंटल रखने का सुझाव दिया है ।,इसके अनुसार,२००४ - ०५ के लिए,इसके अनुसार,०५ के लिए,यह अनुसार,०५ के लिए,दे,इसके अनुसार,२००४ - ०५ के लिए,2,5,अनुसार,के लिए,यह,०५,PRON,PROPN,postpositional,postpositional,Preverbal,Hindi
सरकारी सूत्रों के अनुसार सीएसीपी ने खरीफ मौसम के लिए धान के न्यूनतम समर्थन मूल्य की सिफारिश कर दी है ।,सरकारी सूत्रों के अनुसार,खरीफ मौसम के लिए,सूत्रों के अनुसार,मौसम के लिए,सूत्र के अनुसार,मौसम के लिए,कर,सरकारी सूत्रों के अनुसार,खरीफ मौसम के लिए,4,4,के अनुसार,के लिए,सूत्र,मौसम,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके अनुसार धान का न्यूनतम समर्थन मूल्य पिछले तीन सालों की तरह ही ५५० रुपये प्रति क्विंटल रखा गया है जबकि तिलहन और दलहन के न्यूनतम समर्थन मूल्य में मामूली बढ़ोत्तरी की सिफारिश की गई है ।,इसके अनुसार,पिछले तीन सालों की तरह ही,इसके अनुसार,सालों की तरह,यह अनुसार,साल का तरह,रख,इसके अनुसार,पिछले तीन सालों की तरह ही,2,6,अनुसार,का तरह,यह,साल,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
सूत्रों के मुताबिक सीएसीपी का कहना है कि धान का मूल्य स्थिर कर देने से पंजाब और हरियाणा जैसे राज्यों में किसान दूसरी फसलों की ओर आकर्षित होंगे और यह कृषि के लिए हितकर साबित होगा ।,सूत्रों के मुताबिक सीएसीपी का कहना है कि धान का मूल्य स्थिर कर देने से पंजाब और हरियाणा जैसे राज्यों में,सूत्रों के मुताबिक सीएसीपी का कहना है कि धान का मूल्य स्थिर कर देने से दूसरी फसलों की ओर,सूत्रों के मुताबिक सीएसीपी का कहना है कि धान का मूल्य स्थिर कर देने से राज्यों में,सूत्रों के मुताबिक सीएसीपी का कहना है कि धान का मूल्य स्थिर कर देने से फसलों की ओर,राज्य में,फसल का ओर,हो,पंजाब और हरियाणा जैसे राज्यों में,दूसरी फसलों की ओर,6,4,में,का ओर,राज्य,फसल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि इन दोनों राज्यों में धान की पैदावार बढ़ाने के लिए भूमिगत पानी के अंधाधुंध इस्तेमाल के कारण जलस्तर और नीचे चला गया है ।,गौरतलब है कि इन दोनों राज्यों में,गौरतलब है कि भूमिगत पानी के अंधाधुंध इस्तेमाल के कारण,गौरतलब है कि राज्यों में,गौरतलब है कि इस्तेमाल के कारण,राज्य में,इस्तेमाल के कारण,चल,इन दोनों राज्यों में,भूमिगत पानी के अंधाधुंध इस्तेमाल के कारण,4,7,में,के कारण,राज्य,इस्तेमाल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
अगले दो दिन तक महिलाओं और बच्चों को जिम में थोड़ा बैठने और सोने का मौका मिला ।,अगले दो दिन तक,जिम में,दिन तक,जिम में,दिन तक,जिम में,मिल,अगले दो दिन तक,जिम में,4,2,तक,में,दिन,जिम,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके बाद सभी बाथरूम के पास जमा हो गए और भीतर जाने के लिए धक्का - मुक्की करने लगे ।,इसके बाद,बाथरूम के पास,इसके बाद,बाथरूम के पास,यह बाद,बाथरूम के पास,हो,इसके बाद,बाथरूम के पास,2,3,बाद,के पास,यह,बाथरूम,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
इस पर अपहर्ताओं ने छत की ओर फायरिंग की और सभी को अपनी जगह पर बैठा दिया ।,इस पर,छत की ओर,इस पर,छत की ओर,यह पर,छत का ओर,कर,इस पर,छत की ओर,2,3,पर,का ओर,यह,छत,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
एक अपहर्ता ने हमें अपने पीछे पास के कैफेटेरिया में आने को कहा ।,एक अपहर्ता ने हमें अपने पीछे,एक अपहर्ता ने हमें पास के कैफेटेरिया में,एक अपहर्ता ने हमें अपने पीछे,एक अपहर्ता ने हमें कैफेटेरिया में,अपना पीछे,कैफेटेरिया में,आ,अपने पीछे,पास के कैफेटेरिया में,2,4,पीछे,में,अपना,कैफेटेरिया,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
"सुनामी प्रभावित इलाकों में जिंदगी रफ्ता रफ्ता पुराने ढर्रे पर लौट रही है , लेकिन अब भी लोग सहम जाते हैं ।",सुनामी प्रभावित इलाकों में,पुराने ढर्रे पर,इलाकों में,ढर्रे पर,इलाका में,ढर्रा पर,लौट,सुनामी प्रभावित इलाकों में,पुराने ढर्रे पर,4,3,में,पर,इलाका,ढर्रा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
